tranquilo,tranquilo.mp4,False
tren,tren.mp4,False
triste,triste.mp4,False
universidad,universidad.mp4,False
vaca,vaca.mp4,False
veneno,veneno.mp4,False
verano,verano.mp4,False
verano,verano_2.mp4,False
verdad,verdad.mp4,False
verde,verde.mp4,False
verdura,verdura.mp4,True
vida,vida.mp4,False
viernes,viernes.mp4,False
yo,yo.mp4,False
zorro,zorro.mp4,False
manteca,manteca.mp4,False
dolor de cabeza,dolor_de_cabeza.mp4,False
hambriento,hambriento.mp4,False
graduado,graduado.mp4,False
pasto,pasto.mp4,False
enojado,enojado.mp4,False
bowl,bowl.mp4,False
tijeras,tijeras.mp4,False
paraguas,paraguas.mp4,False
chancho,chancho.mp4,False
snob,snob.mp4,False
armario,armario.mp4,True
puesta de sol,puesta_de_sol.mp4,False
miedo,miedo.mp4,False
hamburguesa,hamburguesa.mp4,False
mariposa,mariposa.mp4,False
vergonzoso,vergonzoso.mp4,False
divorcio,divorcio.mp4,False
conejo,conejo.mp4,False
caramelo,caramelo.mp4,False
tarta,tarta.mp4,False
callado,callado.mp4,False
enfermera,enfermera.mp4,False
maravilla,maravilla.mp4,False
ciego,ciego.mp4,False
imaginar,imaginar.mp4,False
granja,granja.mp4,False
cuchillo,cuchillo.mp4,False
sombrero,sombrero.mp4,False
ensalada,ensalada.mp4,False
deuda,deuda.mp4,False
muchacho,muchacho.mp4,False
silla,silla.mp4,False
maleducado,maleducado.mp4,False
honesto,honesto.mp4,False
carta,carta.mp4,False
error,error.mp4,False
valiente,valiente.mp4,False
estrella,estrella.mp4,False
caballo,caballo.mp4,True
paciente,paciente.mp4,False
amigable,amigable.mp4,False
chocolate,chocolate.mp4,False
lento,lento.mp4,False
serio,serio.mp4,False
gordo,gordo.mp4,True
tonto,tonto.mp4,False
solitario,solitario.mp4,False
viajar,viajar.mp4,False
ejercitar,ejercitar.mp4,False
hospital,hospital.mp4,True
iglesia,iglesia.mp4,False
accidente,accidente.mp4,False
medicina,medicina.mp4,False
hogar,hogar.mp4,False
desear,desear.mp4,False
vacacionar,vacacionar.mp4,False
mundo,mundo.mp4,False
duro,duro.mp4,True
azul,azul.mp4,False
aprender,aprender.mp4,False
problema,problema.mp4,False
